IDpassageiro,Nome,Deck,NumeroCabine,PosicaoCabine,Procedencia,Destino,Idade,VIP,AllInclusive,ServicoCabine,Restaurante,Shopping,SPA,ParquedeAguas,Sobrevivente
6684_02,Ziba Exhaft,C,210,P,America,Grecia,30.0,0,0,0.0,0.0,335.0,143.0,764.0,1
6668_02,Craine Walston,G,1089,S,Europa,Grecia,27.0,0,0,17.0,65.0,74.0,1548.0,18.0,0
7680_01,Baton Ousious,C,250,P,America,Grecia,27.0,0,0,0.0,6.0,0.0,7786.0,0.0,0
8117_02,Caiamin Pernised,B,319,S,America,Grecia,24.0,0,0,0.0,809.0,0.0,4928.0,143.0,0
3490_01,Meropus Sprender,D,111,P,America,Grecia,29.0,0,0,4.0,3439.0,0.0,0.0,0.0,1
8137_01,Antone Fielson,G,1314,P,Europa,Grecia,18.0,0,0,0.0,297.0,0.0,588.0,23.0,0
7094_01,Preo Sloweber,E,454,P,America,Grecia,36.0,0,0,10.0,2478.0,2080.0,19.0,328.0,1
8710_01,Frandy Scheron,F,1688,S,Europa,Malta,24.0,0,0,312.0,227.0,50.0,0.0,0.0,0
6911_01,Powhex Sutte,F,1323,S,Africa,Grecia,50.0,0,0,118.0,0.0,1041.0,0.0,0.0,1
3361_04,Blers Sinda,D,108,S,Outros,Malta,26.0,0,0,717.0,0.0,84.0,0.0,0.0,0
0863_01,Jone Walkerez,G,129,S,Europa,Grecia,36.0,0,1,0.0,0.0,0.0,0.0,0.0,0
1804_01,Minies Curle,F,355,P,Africa,Grecia,5.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7175_01,Lulah Ramoran,F,1486,P,Europa,Grecia,18.0,0,0,0.0,0.0,773.0,0.0,4.0,0
3619_01,Tauva Roureed,B,114,P,America,Grecia,36.0,0,0,43.0,2.0,0.0,14.0,16337.0,0
2802_01,Evane Chavezalez,F,581,P,Europa,Grecia,23.0,0,0,18.0,2595.0,0.0,0.0,122.0,1
8112_01,Benda Dickley,F,1553,S,Europa,Malta,23.0,0,0,90.0,4.0,0.0,7.0,588.0,0
2919_02,Soyos Kra,F,555,S,Africa,Grecia,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
6525_03,Raceky Cardners,G,1061,S,Europa,Grecia,16.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4918_01,Andyn Ryanga,G,794,P,Europa,Monaco,59.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6971_01,Alcoran Distured,C,225,P,America,Grecia,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
8457_01,Erie Lopelases,F,1627,S,Europa,Grecia,23.0,0,0,29.0,0.0,0.0,332.0,270.0,0
8150_03,Stey Kart,E,539,S,Africa,Grecia,19.0,0,0,691.0,0.0,10.0,561.0,25.0,0
8118_01,Eilace Browlerson,G,1310,P,Europa,Grecia,21.0,0,1,0.0,0.0,0.0,0.0,0.0,0
7646_03,Alwaide Sometery,C,285,S,America,Monaco,24.0,0,0,145.0,4224.0,0.0,5.0,61.0,1
6802_01,Eleb Disteady,A,68,P,America,Monaco,42.0,0,0,1751.0,516.0,0.0,12.0,672.0,0
0313_01,Briney Mckinsond,F,68,P,Europa,Malta,60.0,0,0,7.0,540.0,1.0,0.0,4.0,1
9094_01,Aleen Hayertez,G,1465,S,Europa,Malta,14.0,0,1,0.0,0.0,0.0,0.0,0.0,0
6594_01,Jord Schmondez,G,1067,P,Europa,Monaco,34.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8860_01,Turs Mity,F,1825,P,Africa,Grecia,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4972_01,Beneba Blentrary,B,162,P,America,Monaco,35.0,0,0,87.0,1719.0,2750.0,0.0,79.0,1
8120_01,Hekarf Pacticious,D,253,P,America,Monaco,36.0,0,0,0.0,4260.0,0.0,0.0,1678.0,1
0452_01,Swafox Ecart,E,26,S,Africa,Grecia,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4632_01,Bellus Dightent,C,176,S,America,Grecia,57.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3073_01,Krios Shbre,F,640,P,Africa,Grecia,36.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2232_02,Adrie Dyers,F,438,S,Europa,Grecia,24.0,0,0,0.0,1220.0,0.0,140.0,0.0,0
2657_01,Ricard Gainney,F,514,S,Europa,Grecia,20.0,0,0,0.0,27.0,1.0,686.0,1.0,0
0680_01,Garyan Garnes,G,105,P,Europa,Malta,45.0,0,1,0.0,0.0,0.0,0.0,0.0,0
2142_01,Tostex Pri,F,418,S,Africa,Grecia,39.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0045_02,Mass Chmad,F,10,P,Africa,Outros,19.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1661_02,Almino Earmeter,A,20,S,America,Grecia,57.0,0,0,0.0,62.0,0.0,2136.0,178.0,0
1916_01,Cheddin Castery,D,61,P,America,Grecia,15.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1831_01,Almary Gordanieves,G,288,S,Europa,Grecia,22.0,0,1,0.0,0.0,0.0,0.0,0.0,0
7616_01,Jandy Boyersons,F,1457,S,Europa,Malta,20.0,0,0,11.0,725.0,0.0,0.0,0.0,1
5945_02,Vanard Flynner,G,970,S,Europa,Monaco,34.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7499_01,Enrie Hayder,F,1551,P,Europa,Monaco,20.0,0,0,30.0,132.0,1121.0,0.0,0.0,1
2203_01,Guanch Boyst,D,76,S,Africa,Grecia,43.0,0,0,2019.0,0.0,560.0,0.0,0.0,0
6141_01,Natald Haydenzier,F,1174,S,Europa,Malta,17.0,0,0,0.0,20.0,0.0,14.0,884.0,0
5685_01,Ianne Bryants,G,910,P,Europa,Grecia,19.0,0,1,0.0,0.0,0.0,0.0,0.0,0
3473_01,Elanie Hurles,F,654,S,Europa,Grecia,20.0,0,0,0.0,880.0,5.0,25.0,490.0,0
6431_03,Adriet Kramosley,G,1038,P,Europa,Monaco,27.0,0,0,30.0,0.0,763.0,0.0,57.0,0
5223_03,Koot Fla,F,1002,S,Africa,Grecia,8.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7347_01,Neilda Bardsey,G,1179,P,Europa,Monaco,58.0,0,0,0.0,435.0,2.0,0.0,239.0,0
6943_01,Mirakis Dynatic,B,262,S,America,Monaco,57.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8880_01,Croo Cure,F,1829,P,Africa,Grecia,28.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7360_01,Chery Joycerton,G,1194,S,Europa,Monaco,29.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2295_02,Jillie Emenez,F,466,P,Europa,Grecia,37.0,0,0,0.0,8.0,70.0,360.0,258.0,0
5848_01,Eriana Benney,E,377,S,Europa,Outros,28.0,0,0,229.0,761.0,0.0,0.0,6.0,1
0056_03,Zinoces Tractive,A,1,S,America,Grecia,27.0,0,0,279.0,605.0,3374.0,286.0,3.0,1
8830_02,Pon Vloaf,F,1712,S,Africa,Grecia,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7029_01,Eriney Cardsay,F,1458,P,Europa,Grecia,20.0,0,0,0.0,0.0,2330.0,120.0,0.0,1
4469_01,Dabik Brakeded,B,146,P,America,Grecia,26.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4717_01,Jerrye Hayder,G,766,P,Europa,Grecia,16.0,0,1,0.0,0.0,0.0,0.0,0.0,0
1854_01,Gorab Unprive,A,22,S,America,Monaco,53.0,0,0,0.0,13527.0,0.0,0.0,771.0,1
5727_01,Kenny Santin,G,920,P,Europa,Monaco,28.0,0,0,0.0,0.0,0.0,711.0,0.0,0
7748_01,Alamin Obsentork,A,94,S,America,Grecia,44.0,0,0,18.0,1451.0,0.0,279.0,64.0,0
3614_01,Eduard Quinnerry,F,749,P,Europa,Grecia,20.0,0,0,2.0,0.0,7.0,2.0,547.0,0
6697_01,Mariel Irwines,G,1085,P,Europa,Outros,20.0,0,0,0.0,1.0,34.0,0.0,774.0,0
7847_01,Ireene Boyersons,G,1261,P,Europa,Grecia,34.0,0,0,0.0,9.0,617.0,0.0,281.0,0
5300_01,Healle Klindsayer,G,864,S,Europa,Monaco,51.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4333_01,Sadach Excionging,B,141,P,America,Monaco,28.0,0,0,0.0,3345.0,0.0,2143.0,27.0,0
8986_01,Neilda Kirklander,E,590,S,Europa,Grecia,19.0,0,0,0.0,810.0,21.0,788.0,0.0,0
1491_01,Leneva Sosalinson,G,240,P,Europa,Monaco,32.0,0,0,0.0,0.0,0.0,817.0,8.0,1
0503_02,Torms Fone,F,90,S,Africa,Grecia,43.0,0,0,1821.0,0.0,47.0,29.0,0.0,0
2461_01,Idary Leeves,G,396,S,Outros,Grecia,69.0,0,1,0.0,0.0,0.0,0.0,0.0,0
0940_01,Armen Byerton,G,136,P,Europa,Grecia,38.0,0,0,55.0,741.0,0.0,0.0,13.0,1
6670_01,Nancey Burchard,F,1278,S,Europa,Grecia,37.0,0,0,864.0,35.0,0.0,0.0,0.0,0
0476_03,Beah Chiff,F,103,P,Africa,Grecia,12.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7782_02,Azhasim Pickleve,C,291,S,America,Grecia,28.0,0,0,0.0,180.0,0.0,778.0,4973.0,0
9197_04,Phecca Platch,C,308,P,America,Monaco,30.0,0,0,1569.0,0.0,0.0,0.0,2252.0,0
6611_02,Briany Philloway,G,1069,P,Europa,Grecia,50.0,0,1,0.0,0.0,0.0,0.0,0.0,0
4080_01,Carry Sancasey,F,839,P,Europa,Monaco,20.0,0,0,719.0,0.0,10.0,0.0,0.0,0
9068_01,Alurops Clinarfork,C,337,S,America,Grecia,31.0,0,0,1062.0,1605.0,0.0,2718.0,1674.0,0
0243_01,Lilace Cartyernan,G,37,S,Europa,Grecia,21.0,0,1,0.0,0.0,0.0,0.0,0.0,0
8596_01,Aldah Healted,C,284,P,America,Grecia,44.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4408_01,Pich Knike,F,906,P,Africa,Grecia,75.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6623_01,Saxinon Geraing,B,218,P,Outros,Monaco,38.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6024_01,Carlie Fowlaney,G,975,P,Europa,Malta,16.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1211_03,Bethy Pollarkeeks,G,186,S,Europa,Grecia,6.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3620_01,Mergas Trantermle,B,115,P,America,Monaco,27.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7741_01,Lilly Matts,G,1252,S,Europa,Grecia,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0
8646_02,Enifik Vertfull,C,325,S,America,Grecia,32.0,0,0,0.0,1285.0,0.0,3030.0,334.0,0
2301_01,Colly Hodgesss,F,449,S,Europa,Grecia,23.0,0,0,1010.0,0.0,33.0,10.0,0.0,1
1727_02,Emoles Barte,D,54,P,Africa,Monaco,52.0,0,0,1279.0,0.0,1061.0,359.0,0.0,0
1287_01,Wilves Pimne,F,259,P,Africa,Grecia,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4065_01,Doryn Olshaffey,G,665,P,Europa,Grecia,25.0,0,0,1339.0,1.0,360.0,0.0,0.0,0
0740_01,Dyonevi Sageng,C,24,P,America,Monaco,67.0,0,0,76.0,16.0,0.0,2247.0,1166.0,0
4581_02,Neutrin Entedraved,B,181,S,America,Monaco,37.0,0,0,0.0,2337.0,0.0,204.0,76.0,1
8218_01,Tauvaah Aloubtled,B,272,P,America,Grecia,33.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2088_02,Len Weaves,G,331,S,Europa,Grecia,40.0,0,0,51.0,0.0,1.0,368.0,509.0,1
1976_05,Plas Lansuffle,B,82,S,America,Monaco,15.0,0,1,0.0,0.0,0.0,0.0,0.0,1
9224_01,Bants Reke,F,1786,S,Africa,Grecia,24.0,0,0,745.0,639.0,977.0,4.0,0.0,0
5356_01,Julies Winsley,E,340,S,Europa,Grecia,29.0,0,0,0.0,32.0,0.0,4517.0,0.0,0
1725_01,Breney Wheelez,F,328,S,Europa,Grecia,24.0,0,0,0.0,201.0,0.0,0.0,603.0,0
7780_01,Therly Mcmahoney,F,1614,P,Europa,Monaco,33.0,0,0,0.0,53.0,615.0,9.0,0.0,1
3438_02,Dary Pottney,F,707,P,Europa,Monaco,24.0,0,0,95.0,35.0,1442.0,0.0,0.0,0
4686_01,Fany Russon,G,768,S,Europa,Grecia,38.0,0,0,0.0,172.0,615.0,0.0,0.0,1
3573_01,Luzel Garnettiz,F,673,S,Europa,Malta,24.0,0,0,0.0,33.0,0.0,84.0,1062.0,0
0805_01,Glueba Chuble,C,29,P,America,Monaco,36.0,1,0,0.0,13248.0,100.0,1953.0,1.0,1
2180_01,Coreen Masquez,F,428,S,Europa,Monaco,24.0,0,0,1.0,0.0,0.0,318.0,247.0,0
8147_04,Cline Pittler,G,1317,P,Europa,Monaco,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2962_01,Cints Backe,E,180,P,Africa,Grecia,25.0,0,0,1228.0,0.0,132.0,0.0,0.0,0
6452_03,Racyle Woodwardy,G,1044,P,Europa,Grecia,2.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8508_01,Proos Bake,F,1747,P,Africa,Grecia,48.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6418_01,Gerly Beachez,F,1329,P,Europa,Grecia,27.0,0,0,93.0,0.0,0.0,0.0,772.0,0
0641_01,Krisa Yanton,F,114,S,Europa,Grecia,36.0,0,0,2.0,0.0,0.0,1958.0,19.0,0
5509_01,Allene Douglasen,F,1055,S,Europa,Grecia,27.0,0,0,0.0,0.0,800.0,0.0,0.0,1
5156_01,Sabiark Traild,B,200,S,America,Monaco,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3835_01,Berna Tersony,E,255,S,Europa,Malta,63.0,0,0,1.0,897.0,0.0,0.0,8.0,0
0718_01,Alendy Mondsey,E,43,P,Europa,Grecia,21.0,0,0,521.0,0.0,4.0,261.0,1.0,0
7080_01,Jonaye Carpennels,G,1140,P,Europa,Monaco,37.0,0,1,0.0,0.0,0.0,0.0,0.0,1
9193_01,Camily Howence,G,1483,S,Europa,Malta,35.0,0,0,0.0,0.0,0.0,0.0,0.0,0
5769_01,Menkard Oppont,B,194,P,America,Grecia,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2291_02,Nancey Pittler,G,365,S,Europa,Grecia,36.0,0,0,3.0,0.0,435.0,8.0,277.0,0
8021_01,Oraine Blandez,G,1298,P,Europa,Grecia,23.0,0,1,0.0,0.0,0.0,0.0,0.0,0
4498_03,Lorie Beckeetter,G,734,S,Europa,Malta,4.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0391_01,Dabik Cowsearney,C,9,P,America,Malta,27.0,1,0,69.0,5728.0,0.0,0.0,987.0,1
6458_01,Whead Swin,E,431,S,Africa,Grecia,14.0,0,0,0.0,0.0,0.0,0.0,0.0,0
4836_02,Quid Sidne,F,911,S,Africa,Grecia,29.0,1,0,20.0,0.0,1902.0,0.0,3.0,1
2818_01,Krus Betie,F,585,P,Africa,Grecia,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
6112_01,Ber Sad,F,1264,P,Africa,Grecia,36.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4115_01,Jenne Wagnerray,G,679,S,Europa,Malta,19.0,0,1,0.0,0.0,0.0,0.0,0.0,0
5108_01,Louisy Hughriend,G,825,P,Europa,Malta,17.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8721_01,Mariton Tronsive,B,337,S,America,Monaco,65.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6437_01,Loree Drakeekss,F,1228,S,Europa,Monaco,24.0,0,0,14.0,0.0,1.0,528.0,109.0,1
2865_02,Hammet Corie,D,88,P,Africa,Grecia,53.0,0,0,520.0,0.0,442.0,0.0,0.0,1
1002_03,Spuffs Leste,F,187,S,Africa,Grecia,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5894_01,Gabrin Navages,G,957,S,Europa,Malta,18.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7879_01,Stancy Horthy,G,1270,P,Europa,Grecia,25.0,0,0,0.0,478.0,71.0,11.0,162.0,0
4395_01,Fayel Mcfarley,F,905,P,Europa,Grecia,23.0,0,0,0.0,0.0,206.0,681.0,31.0,0
9080_01,Willah Kenzierry,F,1857,P,Europa,Grecia,22.0,0,0,34.0,0.0,0.0,711.0,0.0,0
0442_01,Elica Armstromez,F,98,P,Europa,Grecia,35.0,0,0,7.0,1043.0,0.0,0.0,0.0,0
8504_02,Kencey Moranthons,G,1385,P,Europa,Monaco,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2837_01,Sergia Mcgoway,F,588,P,Europa,Malta,23.0,0,0,0.0,0.0,0.0,3.0,1919.0,0
7289_01,Naschab Purellliss,A,78,P,America,Monaco,52.0,0,0,360.0,1314.0,8.0,641.0,66.0,1
8152_01,Stanya Bullisey,G,1312,S,Europa,Grecia,19.0,0,1,0.0,0.0,0.0,0.0,0.0,0
7984_01,Cran Birt,F,1653,P,Africa,Grecia,4.0,0,0,0.0,0.0,0.0,0.0,0.0,1
5889_01,Leony Perrerojass,G,954,P,Europa,Grecia,48.0,0,0,0.0,0.0,790.0,2368.0,1292.0,0
8901_01,Alphah Cousel,B,341,S,America,Grecia,31.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1565_01,Gordo Fitzgerson,F,304,S,Europa,Malta,16.0,0,0,0.0,1519.0,0.0,0.0,766.0,0
1056_01,Cineys Ble,F,218,P,Outros,Grecia,38.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7982_02,Alrair Bealvewd,B,261,P,America,Grecia,18.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6334_02,Dondy Jenson,G,1028,S,Europa,Malta,7.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5282_03,Kenda Torrez,G,860,S,Europa,Monaco,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8796_06,Felice Traverdy,F,1704,S,Europa,Grecia,14.0,0,0,0.0,1427.0,148.0,0.0,7.0,1
1117_01,Jimen Andackson,E,63,P,Europa,Grecia,18.0,0,0,855.0,0.0,51.0,0.0,0.0,0
1634_01,Armen Conleydenan,G,253,S,Europa,Monaco,25.0,0,1,0.0,0.0,0.0,0.0,0.0,0
0144_01,Guadae Dayers,F,31,S,Europa,Grecia,20.0,0,0,0.0,420.0,210.0,0.0,0.0,1
0560_02,Tonyn Hortez,G,81,S,Europa,Malta,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1
0756_03,Hadalm Ainserfle,B,27,S,America,Grecia,27.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8186_03,Glenry Estiagosen,G,1319,S,Europa,Grecia,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0
2790_05,Zaninon Simous,B,86,P,America,Monaco,43.0,0,0,0.0,9923.0,660.0,10.0,266.0,1
8366_04,Violan Burnewman,G,1364,P,Europa,Grecia,19.0,0,0,0.0,0.0,0.0,0.0,616.0,0
4933_03,Trion Chité,F,938,S,Africa,Grecia,24.0,0,0,623.0,0.0,501.0,304.0,776.0,0
0513_01,Rayley Blandez,G,78,P,Europa,Malta,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1590_01,Neutrin Crakenecal,D,57,S,America,Grecia,37.0,0,0,0.0,1336.0,2.0,12.0,7.0,1
1661_01,Arin Fringh,A,20,S,America,Grecia,56.0,0,0,0.0,0.0,0.0,0.0,0.0,0
5112_03,Sadaton Opshaft,C,198,S,America,Grecia,13.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3327_01,Erice Noelan,G,528,S,Europa,Grecia,32.0,0,0,0.0,0.0,0.0,0.0,772.0,0
1704_01,Tors Breke,D,60,S,Africa,Grecia,13.0,0,0,1112.0,0.0,687.0,0.0,3.0,0
7852_01,Davisy Folemonley,E,508,P,Europa,Grecia,15.0,0,0,0.0,6.0,0.0,981.0,0.0,0
1353_01,Dontch Tepie,F,262,S,Africa,Grecia,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1
6036_03,Hekab Stpingepid,C,225,S,America,Grecia,27.0,0,0,0.0,1857.0,0.0,778.0,587.0,1
3210_03,Axionif Heeroling,E,211,S,America,Grecia,37.0,0,0,76.0,2804.0,0.0,1287.0,1229.0,0
2908_01,Nica Berreranks,G,464,S,Europa,Outros,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0
7071_01,Wilmay Bushallert,G,1160,S,Europa,Malta,63.0,0,0,526.0,2.0,0.0,0.0,0.0,0
5698_01,Natha Mulley,F,1088,S,Europa,Grecia,14.0,0,0,0.0,0.0,325.0,247.0,305.0,0
0337_02,Weros Perle,F,63,S,Africa,Grecia,19.0,0,0,417.0,349.0,634.0,3.0,1057.0,1
4631_01,Asellum Calazy,C,147,P,America,Monaco,25.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5397_03,Sps Jamai,D,162,S,Africa,Monaco,30.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1278_01,Ren Howayery,G,190,P,Europa,Grecia,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0
4668_02,Sadrus Scerodbox,C,180,S,America,Monaco,27.0,1,1,0.0,0.0,0.0,0.0,0.0,1
1971_01,Megany Irwinson,F,375,S,Europa,Malta,54.0,0,0,3.0,0.0,56.0,633.0,0.0,0
2560_02,Herina Loway,G,412,P,Europa,Grecia,21.0,0,0,882.0,0.0,0.0,0.0,0.0,0
3047_02,Wafros Quart,E,190,P,Africa,Grecia,16.0,0,0,995.0,0.0,6.0,48.0,0.0,0
2882_01,Clarry Dillips,G,458,S,Europa,Grecia,15.0,0,1,0.0,0.0,0.0,0.0,0.0,0
8043_04,Sinon Fanseld,A,97,S,America,Monaco,37.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3396_01,Acruxon Mirinanty,B,106,P,America,Grecia,23.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0647_03,Oareel Deeke,F,115,S,Africa,Grecia,33.0,0,0,105.0,0.0,1087.0,0.0,0.0,0
0067_03,Velyne Leeves,F,15,S,Europa,Monaco,21.0,0,0,1946.0,37.0,0.0,0.0,24.0,0
0923_02,Alpha Stiviorad,B,38,S,America,Grecia,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7902_02,Margio Georgasey,G,1276,P,Europa,Malta,17.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5952_01,Rants Giba,F,1134,S,Africa,Monaco,22.0,0,0,0.0,0.0,0.0,0.0,0.0,1
5930_02,Yildus Geakerat,B,227,S,America,Grecia,28.0,0,0,0.0,1014.0,0.0,2463.0,517.0,0
5020_01,Annon Anthompson,F,956,S,Europa,Malta,18.0,0,0,648.0,19.0,0.0,0.0,4.0,1
2695_01,Honey Stike,E,186,S,Africa,Grecia,18.0,0,0,947.0,0.0,4.0,4.0,0.0,0
5536_01,Walles Pure,F,1062,S,Africa,Grecia,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3275_01,Darley Gibbsonton,F,617,S,Europa,Monaco,35.0,0,0,256.0,0.0,341.0,35.0,0.0,1
6241_01,Claine Russelloyd,F,1198,S,Europa,Outros,33.0,0,0,6.0,0.0,0.0,0.0,950.0,0
4356_01,Dabik Brantcable,B,167,S,America,Monaco,28.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8541_01,Squars Rekle,D,266,P,Africa,Grecia,45.0,1,0,1093.0,950.0,341.0,0.0,0.0,0
6748_04,Moss Scake,D,205,S,Africa,Grecia,34.0,0,0,470.0,0.0,0.0,45.0,539.0,0
6236_01,Kell Hickson,F,1194,S,Europa,Grecia,22.0,0,0,395.0,0.0,0.0,300.0,125.0,0
7895_01,Lynez Brooke,F,1509,S,Europa,Monaco,21.0,0,0,102.0,9.0,21.0,464.0,104.0,0
0220_04,Dont Wilsoney,E,10,P,Europa,Grecia,25.0,0,0,122.0,84.0,0.0,0.0,0.0,0
2944_01,Min Nichoan,F,559,S,Europa,Grecia,51.0,0,0,214.0,3.0,16.0,569.0,0.0,0
3012_01,Thony Bradlerson,G,475,S,Europa,Grecia,66.0,0,0,1187.0,1.0,0.0,6.0,0.0,0
0498_02,Kastrak Preent,B,18,S,America,Monaco,46.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0629_01,Rickie Portananney,G,96,P,Europa,Grecia,38.0,0,0,0.0,0.0,0.0,1018.0,0.0,0
1611_01,Lorey Torrez,G,248,S,Europa,Grecia,42.0,0,0,0.0,865.0,0.0,0.0,44.0,1
8314_01,Altairk Folumorly,D,245,S,America,Grecia,30.0,0,0,0.0,640.0,0.0,31.0,6201.0,0
5367_03,Anyonon Fruidy,C,209,S,America,Monaco,46.0,0,0,0.0,8221.0,0.0,1010.0,160.0,1
3283_04,Brank Hoopez,G,521,S,Europa,Grecia,38.0,0,0,0.0,0.0,0.0,846.0,0.0,0
2053_01,Tabbah Wasede,C,68,P,America,Monaco,26.0,0,0,281.0,741.0,13.0,0.0,4724.0,0
3323_02,Jihoton Fliblerolt,C,110,P,America,Monaco,53.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0368_01,Resers Perte,F,82,P,Africa,Grecia,26.0,0,0,2832.0,107.0,4447.0,15.0,4.0,0
0520_01,Bel Mcguirez,G,78,S,Europa,Grecia,55.0,0,0,62.0,0.0,0.0,0.0,0.0,0
7803_02,Nathy Tranklinay,G,1253,P,Europa,Monaco,19.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1294_02,Chamak Plegred,A,14,S,America,Malta,30.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6882_02,Giamon Dake,E,438,P,Africa,Grecia,53.0,0,0,0.0,0.0,0.0,0.0,0.0,0
6455_01,Alrak Unative,D,203,P,America,Grecia,26.0,0,0,0.0,3818.0,0.0,1877.0,136.0,0
2235_01,Elica Tranciams,F,449,P,Europa,Grecia,27.0,0,0,203.0,539.0,0.0,0.0,0.0,0
0743_01,Loree Brighttt,G,111,S,Europa,Grecia,14.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4306_01,Ber Terry,F,805,S,Africa,Monaco,22.0,0,0,1371.0,0.0,235.0,0.0,0.0,1
7219_02,Pheino Arible,C,235,P,America,Grecia,2.0,0,1,0.0,0.0,0.0,0.0,0.0,0
7521_01,Hard Mcintons,F,1560,P,Europa,Grecia,44.0,0,0,657.0,0.0,103.0,0.0,394.0,0
4941_01,Waffes Buche,F,1008,P,Africa,Grecia,35.0,0,0,988.0,0.0,830.0,2.0,0.0,0
8886_01,Jerrye Mclarseney,G,1433,S,Europa,Monaco,58.0,0,0,0.0,0.0,620.0,0.0,0.0,0
8043_02,Aldun Fanseld,A,97,S,America,Grecia,29.0,0,0,0.0,1408.0,0.0,408.0,1.0,1
7990_01,Becca Dorsenry,G,1294,P,Europa,Monaco,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2590_01,Jeane River,G,420,P,Europa,Grecia,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0
0635_01,Ronna Powery,G,94,S,Europa,Grecia,35.0,0,0,0.0,1778.0,0.0,0.0,0.0,1
8790_01,Charaz Fawnsive,D,277,P,America,Monaco,25.0,0,0,698.0,4978.0,0.0,146.0,0.0,1
1580_01,Enrie Hinesh,G,246,S,Europa,Grecia,13.0,0,0,0.0,0.0,8.0,0.0,714.0,0
1051_01,Frandy Warrison,F,197,S,Europa,Grecia,21.0,0,0,2.0,447.0,81.0,74.0,0.0,0
4465_01,Aldhib Diabysid,A,54,S,America,Grecia,2.0,0,1,0.0,0.0,0.0,0.0,0.0,0
